GeneSymbol	Age.Coef	p.value	FDR
ENSG00000237973.1	hsa-mir-6723	-0.0137018278060896	5.7755703729959e-05	0.00060973172637537
ENSG00000177757.1	FAM87B	-0.0153525361154405	1.40923748212527e-05	0.00021677885641723
ENSG00000225880.4	LINC00115	0.0171380524909826	1.04604335026048e-05	0.000175577057799184
ENSG00000186891.9	TNFRSF18	0.0147740660873088	6.05546899208955e-05	0.000629630076251935
ENSG00000176022.3	B3GALT6	-0.0185533138183595	9.52908637465958e-07	3.11512227900901e-05
ENSG00000221978.7	CCNL2	0.0141261146150713	4.15448648032381e-05	0.000483872229079946
ENSG00000269554.1	AL590822.2	-0.0146716421403954	8.36953117716604e-06	0.000148071758842085
ENSG00000238164.2	RP3-395M20.8	0.016996407760477	2.42271404092157e-05	0.00032433840652391
ENSG00000157873.13	TNFRSF14	0.0157000932298319	6.07599687982085e-06	0.000119333295651467
ENSG00000116213.11	WRAP73	0.0153388528269195	1.71448236097191e-05	0.000250146608313023
ENSG00000130764.5	LRRC47	-0.0155115077952519	0.000110513918101741	0.000981869606456489
ENSG00000196581.6	AJAP1	0.0161414800483681	2.37272016574092e-05	0.000318499412570626
ENSG00000116237.11	ICMT	-0.0137099901534069	7.81414498815657e-05	0.000766223524759152
ENSG00000215788.5	TNFRSF25	0.0176167659377483	4.9314404350356e-06	0.000102711773982692
ENSG00000162408.10	NOL9	-0.0152360502749601	9.80960416371977e-06	0.000168620510814233
ENSG00000238290.1	RP11-431K24.1	0.0158331497352394	4.71873265581547e-05	0.000529803069518033
ENSG00000162426.10	SLC45A1	-0.0152919367010526	2.54965753093146e-05	0.000337201363273704
ENSG00000234546.2	RP3-510D11.2	0.0229041690370521	1.67186996544639e-08	1.71250926614493e-06
ENSG00000171608.11	PIK3CD	0.0160085499884684	9.23932708300333e-06	0.000160335637841797
ENSG00000231789.2	RP11-558F24.4	0.0141561164927371	7.61850007228964e-06	0.000138338109494467
ENSG00000142657.16	PGD	-0.0220685119153412	9.69232527417541e-09	1.21049934965197e-06
ENSG00000120948.11	TARDBP	0.013886199092492	1.49292190790157e-06	4.31405255568684e-05
ENSG00000120942.9	UBIAD1	-0.0231389689229825	1.16879985120704e-08	1.34219805982858e-06
ENSG00000132879.9	FBXO44	0.0150903358691291	5.13304531679037e-05	0.000559647637322985
ENSG00000117115.8	PADI2	0.0162264939578454	6.23164214097984e-05	0.000644258903332977
ENSG00000226396.1	RPS14P3	0.0151093769631635	9.46367378645624e-05	0.000879606422571787
ENSG00000090432.5	MUL1	-0.0209992597422978	2.00915586947724e-07	1.01855023697813e-05
ENSG00000117298.10	ECE1	-0.0208667699949883	9.15119415385853e-09	1.16298898363965e-06
ENSG00000070831.11	CDC42	-0.0207565659625503	2.45869718379798e-07	1.18337391684773e-05
ENSG00000133216.12	EPHB2	-0.0215981518224259	1.04579015535955e-08	1.25081512354201e-06
ENSG00000272796.1	RP1-74M1.3	-0.0279364002561886	2.73650971063815e-12	2.73295224801432e-09
ENSG00000004487.11	KDM1A	-0.0184888761183008	3.24824900995521e-07	1.45798934213136e-05
ENSG00000169641.9	LUZP1	-0.0172142507481045	7.99686533430866e-06	0.000143264958297513
ENSG00000249087.3	C1orf213	0.0165938091369153	2.30679767494488e-05	0.000312591429846331
ENSG00000117616.13	C1orf63	0.0187084000189007	2.85731179176692e-06	6.83496356032963e-05
ENSG00000204178.5	TMEM57	-0.0173596199181101	3.16977219943334e-06	7.38775144824755e-05
ENSG00000117643.10	MAN1C1	0.0136822333211699	8.01507283432429e-05	0.000777528240858637
ENSG00000233478.1	RP1-187B23.1	0.0180722529351877	9.25434280786565e-07	3.05530980569105e-05
ENSG00000162430.12	SEPN1	-0.0181486231369925	1.64708205847443e-06	4.60767745601796e-05
ENSG00000197245.4	FAM110D	-0.0187009880914838	1.26181394409305e-06	3.85964344859334e-05
ENSG00000130695.9	CEP85	-0.0201867635043913	1.55521823991853e-07	8.44128508807953e-06
ENSG00000117682.12	DHDDS	-0.018980932360941	1.18952558394231e-06	3.6831691772675e-05
ENSG00000117713.13	ARID1A	-0.0185771067004298	3.17666514108093e-06	7.39518759067023e-05
ENSG00000142765.13	SYTL1	0.0180139702223894	2.37573766085349e-06	5.96892880979719e-05
ENSG00000158195.6	WASF2	-0.018065173515789	1.77954549778972e-06	4.8758081992938e-05
ENSG00000269971.1	RP3-426I6.5	0.0164653475159733	4.8297139490461e-06	0.000100908688722016
ENSG00000117751.13	PPP1R8	-0.0180413231826537	6.01105471525931e-06	0.000118523994948262
ENSG00000130770.13	ATPIF1	0.0151355496340892	2.42412552207978e-07	1.16955273376864e-05
ENSG00000130772.9	MED18	-0.0189485604293436	6.20771611965947e-07	2.28888917572602e-05
ENSG00000162419.8	GMEB1	-0.0220529876626335	1.28789030561293e-08	1.41342422880839e-06
ENSG00000198492.10	YTHDF2	-0.0161508815683603	7.11314360095757e-06	0.000132165516544676
ENSG00000162511.7	LAPTM5	-0.011319095089932	0.000107583840929515	0.000964921256724804
ENSG00000235790.3	RP11-73M7.6	0.0163954270930914	9.07802691869042e-05	0.000852088861249635
ENSG00000220785.3	MTMR9LP	0.0200208149021934	2.59407984640006e-07	1.22492082392422e-05
ENSG00000116478.7	HDAC1	-0.016258259288245	2.36222057940119e-05	0.000317730598336427
ENSG00000142920.12	ADC	0.0180615842678563	6.20386066784989e-06	0.00012106202438444
ENSG00000160094.10	ZNF362	-0.0219228636990437	6.11382901660341e-09	8.91369494727273e-07
ENSG00000187513.8	GJA4	-0.0193197775711782	1.42492441412495e-06	4.18550591878409e-05
ENSG00000116819.6	TFAP2E	0.0228325307738646	1.94870953111074e-09	3.97178818106183e-07
ENSG00000126067.7	PSMB2	-0.0207357941305604	1.86278336715979e-07	9.6642168767921e-06
ENSG00000163877.9	SNIP1	-0.018615688096239	8.29973898498765e-08	5.3477092414885e-06
ENSG00000188786.9	MTF1	-0.0131172449002307	5.46594656982044e-05	0.000586800142058601
ENSG00000163909.6	HEYL	-0.0184757132926604	8.79091076256937e-07	2.95605474026196e-05
ENSG00000131236.12	CAP1	-0.0155721934088893	4.07460845342916e-05	0.000478298751006649
ENSG00000186409.10	CCDC30	0.0186143189274908	1.46706713443156e-08	1.55043380651514e-06
ENSG00000228192.3	RP11-342M1.3	-0.0154507337414836	8.15474834441795e-05	0.000786867520510181
ENSG00000066322.8	ELOVL1	-0.0201749759151761	7.90284284107517e-07	2.740475397702e-05
